"user_id","item_id","rank"
512691530,5268,1
512691530,5816,2
512691530,115,3
512691530,217,4
512691530,5188,5
512691530,152,6
512691530,3893,7
512691530,2861,8
512691530,102,9
512691530,198,10
512691530,4107,11
512691530,70,12
512691530,4997,13
512691530,5369,14
512691530,5441,15
512691530,5335,16
512691530,3613,17
512691530,264,18
512691530,5293,19
512691530,36,20
512691530,5057,21
512691530,4689,22
512691530,275,23
512691530,59,24
512691530,2580,25
512691530,5243,26
512691530,201,27
512691530,88,28
512691530,130,29
512691530,4694,30
512691530,5567,31
512691530,3026,32
512691530,2901,33
512691530,4007,34
512691530,3332,35
512691530,2955,36
512691530,3082,37
512691530,3690,38
512691530,5479,39
512691530,2681,40
512691530,5828,41
512691530,2992,42
512691530,5648,43
512691530,4459,44
512691530,165,45
512691530,3694,46
512691530,4737,47
512691530,3881,48
512691530,5052,49
512691530,206,50
512691530,5835,51
512691530,158,52
512691530,4599,53
512691530,1292,54
512691530,639,55
512691530,5131,56
512691530,5,57
512691530,3903,58
512691530,123,59
512691530,66,60
512691530,5495,61
512691530,4795,62
512691530,5762,63
512691530,272,64
512691530,4483,65
512691530,5891,66
512691530,2571,67
512691530,3216,68
512691530,3065,69
512691530,5259,70
512691530,4823,71
512691530,5716,72
512691530,2877,73
512691530,4785,74
512691530,5042,75
512691530,4591,76
512691530,2630,77
512691530,2623,78
512691530,3203,79
512691530,3836,80
512691530,3914,81
512691530,3939,82
512691530,3329,83
512691530,1287,84
512691530,4514,85
512691530,2957,86
512691530,256,87
512691530,5385,88
512691530,174,89
512691530,119,90
512691530,5377,91
512691530,3980,92
512691530,2058,93
512691530,4626,94
512691530,271,95
512691530,2634,96
512691530,2763,97
512691530,257,98
512691530,5689,99
512691530,1197,100
519209046,5584,1
519209046,2672,2
519209046,5622,3
519209046,1597,4
519209046,4366,5
519209046,1487,6
519209046,1752,7
519209046,2641,8
519209046,4064,9
519209046,2681,10
519209046,1481,11
519209046,68,12
519209046,4420,13
519209046,2763,14
519209046,1476,15
519209046,4891,16
519209046,2662,17
519209046,4951,18
519209046,1466,19
519209046,1533,20
519209046,2528,21
519209046,1821,22
519209046,5279,23
519209046,4838,24
519209046,1576,25
519209046,1632,26
519209046,5149,27
519209046,5236,28
519209046,2668,29
519209046,1418,30
519209046,2655,31
519209046,1680,32
519209046,1625,33
519209046,1739,34
519209046,1455,35
519209046,1867,36
519209046,4635,37
519209046,5554,38
519209046,2504,39
519209046,1728,40
519209046,1422,41
519209046,2521,42
519209046,1757,43
519209046,1832,44
519209046,2375,45
519209046,3609,46
519209046,1818,47
519209046,2523,48
519209046,1644,49
519209046,1608,50
519209046,5608,51
519209046,4086,52
519209046,2767,53
519209046,5731,54
519209046,5411,55
519209046,1723,56
519209046,2698,57
519209046,1671,58
519209046,1747,59
519209046,5479,60
519209046,1828,61
519209046,5020,62
519209046,2425,63
519209046,2534,64
519209046,2756,65
519209046,3292,66
519209046,3961,67
519209046,3843,68
519209046,1974,69
519209046,2684,70
519209046,1606,71
519209046,4726,72
519209046,5016,73
519209046,2692,74
519209046,5834,75
519209046,3919,76
519209046,5946,77
519209046,2318,78
519209046,4752,79
519209046,4691,80
519209046,2571,81
519209046,1884,82
519209046,5746,83
519209046,4099,84
519209046,1708,85
519209046,4163,86
519209046,5280,87
519209046,5650,88
519209046,5941,89
519209046,1753,90
519209046,4569,91
519209046,4398,92
519209046,5756,93
519209046,1730,94
519209046,2533,95
519209046,1936,96
519209046,2301,97
519209046,5107,98
519209046,2673,99
519209046,2524,100
514377205,2672,1
514377205,5584,2
514377205,1597,3
514377205,2638,4
514377205,2684,5
514377205,2655,6
514377205,1733,7
514377205,1821,8
514377205,2662,9
514377205,1837,10
514377205,4635,11
514377205,2668,12
514377205,1884,13
514377205,1636,14
514377205,1818,15
514377205,2375,16
514377205,2763,17
514377205,1681,18
514377205,2692,19
514377205,1677,20
514377205,2325,21
514377205,1867,22
514377205,2443,23
514377205,2623,24
514377205,1832,25
514377205,1792,26
514377205,2420,27
514377205,2425,28
514377205,1641,29
514377205,1672,30
514377205,1828,31
514377205,1632,32
514377205,3843,33
514377205,1635,34
514377205,1680,35
514377205,2720,36
514377205,5268,37
514377205,3608,38
514377205,3292,39
514377205,5928,40
514377205,3691,41
514377205,5236,42
514377205,1576,43
514377205,5746,44
514377205,2673,45
514377205,1708,46
514377205,5020,47
514377205,1730,48
514377205,4122,49
514377205,92,50
514377205,2343,51
514377205,1728,52
514377205,4558,53
514377205,1822,54
514377205,2370,55
514377205,3685,56
514377205,1644,57
514377205,1747,58
514377205,1729,59
514377205,1765,60
514377205,2647,61
514377205,1890,62
514377205,5650,63
514377205,2650,64
514377205,1609,65
514377205,2643,66
514377205,5136,67
514377205,2598,68
514377205,2767,69
514377205,2653,70
514377205,1836,71
514377205,2680,72
514377205,2661,73
514377205,115,74
514377205,5649,75
514377205,1739,76
514377205,551,77
514377205,88,78
514377205,1694,79
514377205,4881,80
514377205,2723,81
514377205,4163,82
514377205,2678,83
514377205,1671,84
514377205,3961,85
514377205,217,86
514377205,1582,87
514377205,2369,88
514377205,2435,89
514377205,1420,90
514377205,1742,91
514377205,4838,92
514377205,3591,93
514377205,3489,94
514377205,275,95
514377205,70,96
514377205,2556,97
514377205,2685,98
514377205,2318,99
514377205,5293,100
513670761,4064,1
513670761,1487,2
513670761,1481,3
513670761,3963,4
513670761,5756,5
513670761,5931,6
513670761,4420,7
513670761,1476,8
513670761,1420,9
513670761,5834,10
513670761,68,11
513670761,4891,12
513670761,4049,13
513670761,5331,14
513670761,3972,15
513670761,4366,16
513670761,4812,17
513670761,5554,18
513670761,1542,19
513670761,5280,20
513670761,4948,21
513670761,4062,22
513670761,4503,23
513670761,1519,24
513670761,5016,25
513670761,5310,26
513670761,547,27
513670761,3609,28
513670761,2668,29
513670761,1533,30
513670761,5392,31
513670761,217,32
513670761,1526,33
513670761,4951,34
513670761,4962,35
513670761,1752,36
513670761,5125,37
513670761,257,38
513670761,1525,39
513670761,4838,40
513670761,2504,41
513670761,1483,42
513670761,1455,43
513670761,1528,44
513670761,4496,45
513670761,5592,46
513670761,1422,47
513670761,2623,48
513670761,2528,49
513670761,1497,50
513670761,4398,51
513670761,5419,52
513670761,1418,53
513670761,4201,54
513670761,2638,55
513670761,2750,56
513670761,1176,57
513670761,2662,58
513670761,114,59
513670761,5772,60
513670761,1178,61
513670761,5517,62
513670761,2443,63
513670761,5479,64
513670761,2580,65
513670761,1505,66
513670761,5616,67
513670761,2534,68
513670761,4761,69
513670761,1754,70
513670761,4788,71
513670761,3850,72
513670761,4453,73
513670761,3794,74
513670761,4528,75
513670761,2514,76
513670761,5236,77
513670761,1543,78
513670761,262,79
513670761,2720,80
513670761,1974,81
513670761,5050,82
513670761,5941,83
513670761,2680,84
513670761,3627,85
513670761,2756,86
513670761,2653,87
513670761,1480,88
513670761,411,89
513670761,256,90
513670761,4752,91
513670761,271,92
513670761,206,93
513670761,1545,94
513670761,2375,95
513670761,2523,96
513670761,2571,97
513670761,5492,98
513670761,4881,99
513670761,3989,100
515172430,5793,1
515172430,2662,2
515172430,2665,3
515172430,2676,4
515172430,2774,5
515172430,2647,6
515172430,5268,7
515172430,2769,8
515172430,2720,9
515172430,5236,10
