"user_id","item_id","rank"
512691530,5441,1
512691530,5369,2
512691530,5816,3
512691530,5293,4
512691530,198,5
512691530,5188,6
512691530,5268,7
512691530,152,8
512691530,2955,9
512691530,36,10
512691530,5243,11
512691530,115,12
512691530,217,13
512691530,3026,14
512691530,3836,15
512691530,2861,16
512691530,5762,17
512691530,3613,18
512691530,4107,19
512691530,5,20
512691530,201,21
512691530,2877,22
512691530,4694,23
512691530,4997,24
512691530,5259,25
512691530,3785,26
512691530,4392,27
512691530,275,28
512691530,4757,29
512691530,3690,30
512691530,2992,31
512691530,3332,32
512691530,5648,33
512691530,4689,34
512691530,130,35
512691530,3082,36
512691530,4599,37
512691530,3881,38
512691530,5449,39
512691530,2058,40
512691530,174,41
512691530,3893,42
512691530,5567,43
512691530,5891,44
512691530,5495,45
512691530,88,46
512691530,4785,47
512691530,59,48
512691530,2901,49
512691530,1292,50
512691530,3216,51
512691530,3203,52
512691530,5052,53
512691530,4013,54
512691530,102,55
512691530,2580,56
512691530,4244,57
512691530,3931,58
512691530,3980,59
512691530,5057,60
512691530,3694,61
512691530,4459,62
512691530,628,63
512691530,264,64
512691530,5335,65
512691530,66,66
512691530,2957,67
512691530,5826,68
512691530,70,69
512691530,5853,70
512691530,4591,71
512691530,4058,72
512691530,936,73
512691530,4515,74
512691530,3000,75
512691530,4514,76
512691530,5716,77
512691530,5828,78
512691530,5501,79
512691530,3973,80
512691530,272,81
512691530,165,82
512691530,5385,83
512691530,4007,84
512691530,2763,85
512691530,209,86
512691530,4626,87
512691530,206,88
512691530,5817,89
512691530,3025,90
512691530,158,91
512691530,247,92
512691530,5130,93
512691530,123,94
512691530,535,95
512691530,5133,96
512691530,5671,97
512691530,4961,98
512691530,5479,99
512691530,1189,100
519209046,1632,1
519209046,1625,2
519209046,1821,3
519209046,1597,4
519209046,1680,5
519209046,1576,6
519209046,1644,7
519209046,1671,8
519209046,1828,9
519209046,1752,10
519209046,1730,11
519209046,1723,12
519209046,1818,13
519209046,1832,14
519209046,1606,15
519209046,1605,16
519209046,1822,17
519209046,1884,18
519209046,1608,19
519209046,5584,20
519209046,1487,21
519209046,2528,22
519209046,1481,23
519209046,1867,24
519209046,4064,25
519209046,1694,26
519209046,4366,27
519209046,5149,28
519209046,1455,29
519209046,1477,30
519209046,1729,31
519209046,2521,32
519209046,5622,33
519209046,1879,34
519209046,68,35
519209046,5756,36
519209046,4420,37
519209046,2534,38
519209046,1757,39
519209046,2370,40
519209046,2641,41
519209046,2681,42
519209046,1765,43
519209046,5016,44
519209046,1533,45
519209046,4891,46
519209046,4726,47
519209046,5554,48
519209046,1768,49
519209046,5746,50
519209046,2504,51
519209046,2672,52
519209046,5946,53
519209046,1466,54
519209046,1747,55
519209046,1728,56
519209046,5279,57
519209046,4948,58
519209046,1851,59
519209046,3757,60
519209046,1769,61
519209046,1753,62
519209046,2378,63
519209046,2698,64
519209046,1742,65
519209046,1418,66
519209046,4951,67
519209046,4691,68
519209046,2505,69
519209046,5608,70
519209046,1476,71
519209046,3919,72
519209046,1737,73
519209046,5592,74
519209046,2655,75
519209046,2425,76
519209046,2526,77
519209046,1690,78
519209046,4686,79
519209046,1739,80
519209046,1692,81
519209046,5928,82
519209046,4912,83
519209046,2763,84
519209046,3609,85
519209046,1505,86
519209046,1708,87
519209046,2524,88
519209046,1974,89
519209046,2525,90
519209046,2668,91
519209046,1936,92
519209046,5941,93
519209046,2684,94
519209046,2693,95
519209046,5125,96
519209046,1484,97
519209046,2533,98
519209046,5834,99
519209046,1545,100
514377205,1733,1
514377205,1636,2
514377205,1821,3
514377205,1597,4
514377205,1837,5
514377205,3608,6
514377205,1632,7
514377205,1635,8
514377205,1672,9
514377205,1680,10
514377205,1641,11
514377205,5584,12
514377205,1828,13
514377205,1576,14
514377205,2672,15
