"user_id","item_id","rank"
512691530,5441,1
512691530,198,2
512691530,5369,3
512691530,217,4
512691530,115,5
512691530,5816,6
512691530,5188,7
512691530,152,8
512691530,5293,9
512691530,2861,10
512691530,4107,11
512691530,201,12
512691530,5268,13
512691530,130,14
512691530,36,15
512691530,3026,16
512691530,2955,17
512691530,5243,18
512691530,3836,19
512691530,5648,20
512691530,275,21
512691530,5449,22
512691530,4694,23
512691530,5762,24
512691530,4997,25
512691530,4392,26
512691530,3613,27
512691530,2877,28
512691530,3785,29
512691530,158,30
512691530,3893,31
512691530,2992,32
512691530,5,33
512691530,174,34
512691530,2580,35
512691530,1292,36
512691530,3082,37
512691530,2901,38
512691530,264,39
512691530,4689,40
512691530,3931,41
512691530,4785,42
512691530,5259,43
512691530,88,44
512691530,5853,45
512691530,3980,46
512691530,3203,47
512691530,1189,48
512691530,3332,49
512691530,3216,50
512691530,4013,51
512691530,3690,52
512691530,5385,53
512691530,5495,54
512691530,4599,55
512691530,4244,56
512691530,4757,57
512691530,2058,58
512691530,206,59
512691530,5716,60
512691530,5567,61
512691530,59,62
512691530,70,63
512691530,535,64
512691530,123,65
512691530,3881,66
512691530,5057,67
512691530,5335,68
512691530,4459,69
512691530,1218,70
512691530,5052,71
512691530,3000,72
512691530,1197,73
512691530,628,74
512691530,936,75
512691530,66,76
512691530,165,77
512691530,2763,78
512691530,5891,79
512691530,102,80
512691530,4515,81
512691530,257,82
512691530,4058,83
512691530,4007,84
512691530,272,85
512691530,2571,86
512691530,5501,87
512691530,5377,88
512691530,1207,89
512691530,2957,90
512691530,5826,91
512691530,610,92
512691530,3694,93
512691530,544,94
512691530,5479,95
512691530,2681,96
512691530,271,97
512691530,3914,98
512691530,3973,99
512691530,2655,100
519209046,1632,1
519209046,5584,2
519209046,1597,3
519209046,1625,4
519209046,1821,5
519209046,1752,6
519209046,2641,7
519209046,1680,8
519209046,1576,9
519209046,2681,10
519209046,5622,11
519209046,2672,12
519209046,1644,13
519209046,1671,14
519209046,4366,15
519209046,1828,16
519209046,1487,17
519209046,1723,18
519209046,2655,19
519209046,1730,20
519209046,1832,21
519209046,1818,22
519209046,1455,23
519209046,4064,24
519209046,5149,25
519209046,1481,26
519209046,1884,27
519209046,1606,28
519209046,1822,29
519209046,1608,30
519209046,1605,31
519209046,2528,32
519209046,4420,33
519209046,2668,34
519209046,5756,35
519209046,1418,36
519209046,2534,37
519209046,2375,38
519209046,5608,39
519209046,4951,40
519209046,5746,41
519209046,1533,42
519209046,2521,43
519209046,2698,44
519209046,2763,45
519209046,68,46
519209046,2425,47
519209046,4086,48
519209046,5554,49
519209046,1867,50
519209046,3609,51
519209046,1477,52
519209046,1728,53
519209046,1694,54
519209046,1747,55
519209046,4891,56
519209046,5946,57
519209046,4912,58
519209046,5016,59
519209046,1476,60
519209046,4948,61
519209046,1466,62
519209046,4726,63
519209046,2504,64
519209046,1757,65
519209046,1739,66
519209046,1769,67
519209046,5592,68
519209046,1765,69
519209046,2662,70
519209046,4691,71
519209046,5279,72
519209046,1742,73
519209046,1729,74
519209046,3919,75
519209046,5834,76
519209046,1936,77
519209046,4838,78
519209046,1879,79
519209046,1974,80
519209046,2325,81
519209046,1753,82
519209046,3757,83
519209046,4635,84
519209046,1768,85
519209046,4686,86
519209046,2720,87
519209046,5612,88
519209046,2684,89
519209046,2653,90
519209046,1422,91
519209046,2420,92
519209046,5941,93
519209046,5479,94
519209046,4454,95
519209046,2370,96
519209046,5898,97
519209046,5125,98
519209046,1505,99
519209046,1690,100
514377205,5584,1
514377205,1733,2
514377205,2655,3
514377205,2672,4
514377205,1597,5
514377205,1821,6
514377205,1636,7
514377205,2668,8
514377205,1837,9
514377205,1632,10
514377205,1672,11
514377205,1680,12
514377205,3608,13
514377205,1635,14
514377205,1641,15
514377205,1828,16
514377205,2684,17
514377205,2638,18
514377205,1576,19
514377205,1765,20
514377205,1677,21
514377205,1681,22
514377205,2763,23
514377205,2662,24
514377205,1730,25
514377205,2443,26
514377205,2425,27
514377205,1832,28
514377205,1884,29
514377205,2325,30
514377205,1644,31
514377205,2375,32
514377205,5746,33
514377205,2623,34
514377205,1822,35
514377205,3691,36
514377205,1818,37
514377205,1747,38
514377205,1582,39
514377205,4635,40
514377205,1836,41
514377205,1609,42
514377205,2680,43
514377205,2673,44
514377205,2653,45
514377205,1742,46
514377205,1671,47
514377205,2420,48
514377205,1694,49
514377205,1728,50
514377205,1867,51
514377205,1879,52
514377205,1792,53
514377205,2767,54
514377205,1729,55
514377205,2720,56
514377205,3685,57
514377205,1708,58
514377205,2647,59
514377205,5928,60
514377205,1739,61
514377205,5020,62
514377205,2650,63
514377205,2692,64
514377205,92,65
514377205,2661,66
514377205,2370,67
514377205,3964,68
514377205,3961,69
514377205,2678,70
514377205,4838,71
514377205,2643,72
514377205,4558,73
514377205,2598,74
514377205,5136,75
514377205,2689,76
514377205,5650,77
514377205,2369,78
514377205,2435,79
514377205,5622,80
514377205,4122,81
514377205,2758,82
514377205,2743,83
514377205,1690,84
514377205,217,85
514377205,2676,86
514377205,4163,87
514377205,4536,88
514377205,2651,89
514377205,4366,90
514377205,1737,91
514377205,2645,92
514377205,1889,93
514377205,2378,94
514377205,5236,95
514377205,4092,96
514377205,2685,97
514377205,4881,98
514377205,1891,99
514377205,257,100
513670761,4064,1
513670761,4366,2
513670761,1487,3
513670761,1481,4
513670761,5756,5
513670761,1420,6
513670761,5016,7
513670761,3963,8
513670761,4951,9
513670761,5554,10
513670761,1455,11
513670761,3609,12
513670761,5280,13
513670761,4948,14
513670761,5834,15
513670761,5931,16
513670761,4962,17
513670761,5331,18
513670761,2534,19
513670761,5125,20
513670761,2528,21
513670761,4812,22
513670761,3972,23
513670761,1476,24
513670761,547,25
513670761,4503,26
513670761,4420,27
513670761,1526,28
513670761,4062,29
513670761,4912,30
513670761,2668,31
513670761,4891,32
513670761,2514,33
513670761,1542,34
513670761,1418,35
513670761,1936,36
513670761,2504,37
513670761,1483,38
513670761,68,39
513670761,5592,40
513670761,4838,41
513670761,3850,42
513670761,5612,43
513670761,1519,44
513670761,5419,45
513670761,4049,46
513670761,4716,47
513670761,4201,48
513670761,4752,49
513670761,1543,50
513670761,1752,51
513670761,1974,52
513670761,1484,53
513670761,5941,54
513670761,5772,55
513670761,1178,56
513670761,1533,57
513670761,2533,58
513670761,3904,59
513670761,2638,60
513670761,5310,61
513670761,2443,62
513670761,1480,63
513670761,2531,64
513670761,2720,65
513670761,4486,66
513670761,5279,67
513670761,4569,68
513670761,2662,69
513670761,1763,70
513670761,2188,71
513670761,5131,72
513670761,1176,73
513670761,3650,74
513670761,1939,75
513670761,4453,76
513670761,4149,77
513670761,2623,78
513670761,4086,79
513670761,2593,80
513670761,4528,81
513670761,1938,82
513670761,2653,83
513670761,2155,84
513670761,2538,85
513670761,5479,86
513670761,1754,87
513670761,88,88
513670761,5492,89
513670761,77,90
513670761,2524,91
513670761,2680,92
513670761,3947,93
513670761,1760,94
513670761,2743,95
513670761,2756,96
513670761,1545,97
513670761,1463,98
513670761,5411,99
513670761,5616,100
515172430,5793,1
515172430,2662,2
515172430,2665,3
515172430,5479,4
515172430,1752,5
515172430,2623,6
515172430,2571,7
515172430,2325,8
515172430,2667,9
515172430,2769,10
515172430,3893,11
515172430,4838,12
515172430,2425,13
515172430,2375,14
515172430,1763,15
515172430,2720,16
515172430,2774,17
515172430,1754,18
515172430,2661,19
515172430,1760,20
515172430,2420,21
515172430,1688,22
515172430,2647,23
515172430,2633,24
515172430,2698,25
515172430,4635,26
515172430,2684,27
515172430,217,28
515172430,1733,29
515172430,2676,30
515172430,5236,31
515172430,5411,32
515172430,5268,33
515172430,5622,34
515172430,5650,35
515172430,3691,36
515172430,2651,37
515172430,2745,38
515172430,4558,39
515172430,5131,40
515172430,2746,41
515172430,1723,42
515172430,2748,43
515172430,257,44
515172430,1753,45
515172430,5136,46
515172430,2369,47
515172430,2723,48
515172430,275,49
515172430,1728,50
515172430,4366,51
515172430,1747,52
515172430,2765,53
515172430,2645,54
515172430,1739,55
515172430,1487,56
515172430,4086,57
515172430,2362,58
515172430,2579,59
515172430,1420,60
515172430,1718,61
515172430,4881,62
515172430,198,63
515172430,5369,64
515172430,2692,65
515172430,2689,66
515172430,261,67
515172430,264,68
515172430,2725,69
515172430,1821,70
515172430,5853,71
515172430,2770,72
515172430,262,73
515172430,2656,74
515172430,4064,75
515172430,130,76
515172430,1769,77
515172430,5376,78
515172430,4726,79
515172430,5746,80
515172430,2861,81
515172430,3591,82
515172430,2773,83
515172430,3026,84
515172430,1481,85
515172430,1579,86
515172430,1837,87
515172430,3914,88
515172430,4163,89
515172430,271,90
515172430,1730,91
515172430,1742,92
515172430,2406,93
515172430,535,94
515172430,1218,95
515172430,2754,96
515172430,551,97
515172430,3928,98
515172430,2277,99
515172430,201,100
513874398,3893,1
513874398,4366,2
513874398,2672,3
513874398,2641,4
513874398,5931,5
513874398,1455,6
513874398,4064,7
513874398,1542,8
513874398,5149,9
513874398,2763,10
513874398,2655,11
513874398,2528,12
513874398,5608,13
513874398,5331,14
513874398,4951,15
513874398,547,16
513874398,3972,17
513874398,3609,18
513874398,2534,19
513874398,68,20
513874398,5946,21
513874398,5756,22
513874398,1418,23
513874398,4420,24
513874398,5592,25
513874398,1688,26
513874398,2443,27
513874398,2668,28
513874398,2504,29
513874398,2514,30
513874398,5016,31
513874398,1936,32
513874398,1483,33
513874398,4948,34
513874398,4716,35
513874398,1178,36
513874398,4686,37
513874398,1974,38
513874398,2638,39
513874398,1176,40
513874398,3919,41
513874398,5612,42
513874398,4086,43
513874398,2325,44
513874398,2623,45
513874398,5731,46
513874398,1484,47
513874398,5279,48
513874398,4691,49
513874398,4752,50
513874398,5834,51
513874398,1733,52
513874398,2767,53
513874398,5941,54
513874398,2375,55
513874398,1463,56
513874398,5280,57
513874398,5751,58
513874398,1753,59
513874398,1821,60
513874398,2425,61
513874398,4149,62
513874398,2533,63
513874398,4838,64
513874398,1939,65
513874398,2525,66
513874398,2758,67
513874398,1480,68
513874398,3961,69
513874398,4486,70
513874398,4569,71
513874398,77,72
513874398,1422,73
513874398,4398,74
513874398,2188,75
513874398,4454,76
513874398,2698,77
513874398,5125,78
513874398,4654,79
513874398,2531,80
513874398,3650,81
513874398,5131,82
513874398,4635,83
513874398,217,84
513874398,1723,85
513874398,2580,86
513874398,5746,87
513874398,4726,88
513874398,5616,89
513874398,4962,90
513874398,2538,91
513874398,5650,92
513874398,4062,93
513874398,2720,94
513874398,257,95
513874398,1497,96
513874398,2526,97
513874398,2680,98
513874398,1728,99
513874398,4503,100
512980445,2672,1
512980445,3893,2
512980445,5584,3
512980445,2763,4
512980445,2668,5
512980445,2662,6
512980445,5479,7
512980445,5622,8
512980445,2638,9
512980445,2633,10
512980445,2375,11
512980445,2720,12
512980445,4881,13
512980445,4366,14
512980445,1752,15
512980445,2750,16
512980445,5679,17
512980445,2758,18
512980445,2325,19
512980445,3835,20
512980445,4107,21
512980445,4951,22
512980445,1763,23
512980445,5411,24
512980445,198,25
512980445,4884,26
512980445,2767,27
512980445,2680,28
512980445,2580,29
512980445,4838,30
512980445,201,31
512980445,2647,32
512980445,2725,33
512980445,1747,34
512980445,115,35
512980445,3843,36
512980445,2656,37
512980445,275,38
512980445,936,39
512980445,2623,40
512980445,5268,41
512980445,2425,42
512980445,1760,43
512980445,1974,44
512980445,2420,45
512980445,2676,46
512980445,5853,47
512980445,130,48
512980445,1487,49
512980445,1218,50
512980445,4064,51
512980445,5376,52
512980445,1420,53
512980445,2571,54
512980445,5131,55
512980445,4392,56
512980445,5236,57
512980445,4244,58
512980445,1754,59
512980445,4912,60
512980445,3691,61
512980445,1688,62
512980445,152,63
512980445,4583,64
512980445,5188,65
512980445,4752,66
512980445,264,67
512980445,2593,68
512980445,5731,69
512980445,3026,70
512980445,4536,71
512980445,1481,72
512980445,2645,73
512980445,2769,74
512980445,2692,75
512980445,5746,76
512980445,2673,77
512980445,2661,78
512980445,206,79
512980445,4122,80
512980445,5648,81
512980445,2369,82
512980445,3609,83
512980445,1542,84
512980445,257,85
512980445,5491,86
512980445,3650,87
512980445,3613,88
512980445,5136,89
512980445,5575,90
512980445,1200,91
512980445,2349,92
512980445,2992,93
512980445,4467,94
512980445,1189,95
512980445,1936,96
512980445,4691,97
512980445,4812,98
512980445,2188,99
512980445,5725,100
543316845,4064,1
543316845,1455,2
543316845,4951,3
543316845,2541,4
543316845,2655,5
543316845,547,6
543316845,3609,7
543316845,5554,8
543316845,217,9
543316845,5608,10
543316845,1974,11
543316845,1542,12
543316845,5834,13
543316845,5731,14
543316845,3972,15
543316845,5331,16
543316845,2668,17
543316845,1477,18
543316845,4686,19
543316845,4912,20
543316845,1936,21
543316845,88,22
543316845,1526,23
543316845,4691,24
543316845,198,25
543316845,264,26
543316845,4086,27
543316845,4420,28
543316845,3919,29
543316845,68,30
543316845,5016,31
543316845,1476,32
543316845,4891,33
543316845,1752,34
543316845,5479,35
543316845,4752,36
543316845,5131,37
543316845,1466,38
543316845,2633,39
543316845,4454,40
543316845,2743,41
543316845,5280,42
543316845,4838,43
543316845,4569,44
543316845,2443,45
543316845,3650,46
543316845,2188,47
543316845,2155,48
543316845,2767,49
543316845,5125,50
543316845,1533,51
543316845,271,52
543316845,1418,53
543316845,5612,54
543316845,2534,55
543316845,2521,56
543316845,2528,57
543316845,4149,58
543316845,2756,59
543316845,1938,60
543316845,77,61
543316845,256,62
543316845,5898,63
543316845,275,64
543316845,3843,65
543316845,2580,66
543316845,1543,67
543316845,5941,68
543316845,201,69
543316845,3026,70
543316845,5751,71
543316845,257,72
543316845,1178,73
543316845,206,74
543316845,130,75
543316845,494,76
543316845,2720,77
543316845,5772,78
543316845,1763,79
543316845,1995,80
543316845,114,81
543316845,115,82
543316845,2861,83
543316845,2571,84
543316845,1939,85
543316845,3489,86
543316845,2662,87
543316845,3928,88
543316845,4503,89
543316845,2698,90
543316845,5702,91
543316845,1463,92
543316845,2325,93
543316845,1747,94
543316845,5616,95
543316845,2535,96
543316845,5236,97
543316845,5739,98
543316845,2058,99
543316845,1484,100
546277040,5369,1
546277040,5679,2
546277040,4107,3
546277040,5293,4
546277040,4433,5
546277040,4884,6
546277040,4881,7
546277040,1189,8
546277040,1218,9
546277040,5853,10
546277040,2672,11
546277040,3026,12
546277040,5648,13
546277040,4392,14
546277040,4583,15
546277040,1177,16
546277040,4239,17
546277040,494,18
546277040,1168,19
546277040,5188,20
546277040,3721,21
546277040,4456,22
546277040,2861,23
546277040,535,24
546277040,1185,25
546277040,4244,26
546277040,3082,27
546277040,115,28
546277040,610,29
546277040,544,30
546277040,1171,31
546277040,1053,32
546277040,198,33
546277040,152,34
546277040,4961,35
546277040,530,36
546277040,2763,37
546277040,551,38
546277040,2641,39
546277040,217,40
546277040,2955,41
546277040,4707,42
546277040,1165,43
546277040,639,44
546277040,5495,45
546277040,518,46
546277040,3613,47
546277040,638,48
546277040,3821,49
546277040,3000,50
546277040,731,51
546277040,1100,52
546277040,3726,53
546277040,1996,54
546277040,1285,55
546277040,1271,56
546277040,5259,57
