"user_id","item_id","rank"
0,122886,1
0,122918,2
0,139385,3
0,128360,4
0,135143,5
0,164909,6
0,135536,7
0,168252,8
0,177765,9
0,122912,10
0,122924,11
0,162606,12
0,174055,13
0,187593,14
0,122882,15
0,177593,16
0,152077,17
0,167746,18
0,166643,19
0,134853,20
0,166461,21
0,171763,22
0,168248,23
0,158238,24
0,168366,25
0,140174,26
0,157296,27
0,166635,28
0,163645,29
0,169984,30
0,175303,31
0,176101,32
0,185029,33
0,169864,34
0,173941,35
0,182715,36
0,135133,37
0,187595,38
0,109487,39
0,72998,40
0,135567,41
0,180497,42
0,119145,43
0,168612,44
0,158966,45
0,122898,46
0,149334,47
0,188301,48
0,110102,49
0,159093,50
0,127108,51
0,115149,52
0,112852,53
0,140110,54
0,150548,55
0,116797,56
0,117529,57
0,115122,58
0,168254,59
0,140956,60
0,160271,61
0,162350,62
0,187541,63
0,162578,64
0,106920,65
0,135436,66
0,137857,67
0,183421,68
0,187031,69
0,176419,70
0,2628,71
0,152970,72
0,122896,73
0,165551,74
0,102125,75
0,166534,76
0,106696,77
0,159415,78
0,152083,79
0,2959,80
0,168326,81
0,139855,82
0,56174,83
0,106072,84
0,161580,85
0,34048,86
0,81834,87
0,5618,88
0,179401,89
0,116823,90
0,1036,91
0,103228,92
0,102903,93
0,115569,94
0,175661,95
0,51255,96
0,167036,97
0,99114,98
0,161634,99
0,173291,100
1,122904,1
1,122886,2
1,152081,3
1,148626,4
1,122922,5
1,162376,6
1,122920,7
1,158238,8
1,168252,9
1,179819,10
1,142488,11
1,122912,12
1,168250,13
1,122906,14
1,152077,15
1,122924,16
1,171763,17
1,134853,18
1,122916,19
1,180031,20
1,135143,21
1,143385,22
1,164909,23
1,115713,24
1,136864,25
1,166461,26
1,135133,27
1,166643,28
1,135536,29
1,177593,30
1,140174,31
1,158783,32
1,122892,33
1,168248,34
1,119145,35
1,135569,36
1,122882,37
1,122898,38
1,138036,39
1,187541,40
1,111781,41
1,152970,42
1,136020,43
1,139855,44
1,174053,45
1,137857,46
1,165549,47
1,183897,48
1,112552,49
1,115149,50
1,162578,51
1,174055,52
1,177765,53
1,1210,54
1,161582,55
1,2012,56
1,122926,57
1,160080,58
1,183611,59
1,134368,60
1,177615,61
1,116897,62
1,1732,63
1,112556,64
1,107406,65
1,541,66
1,116797,67
1,150548,68
1,89745,69
1,158966,70
1,149334,71
1,173291,72
1,157296,73
1,106782,74
1,115617,75
1,140110,76
1,185029,77
1,103253,78
1,111759,79
1,127108,80
1,163134,81
1,115569,82
1,140267,83
1,102903,84
1,162414,85
1,109374,86
1,106916,87
1,112183,88
1,69844,89
1,90405,90
1,63082,91
1,1580,92
1,109487,93
1,160980,94
1,30812,95
1,5378,96
1,174909,97
1,1682,98
1,87869,99
1,166534,100
2,122886,1
2,122904,2
2,134130,3
2,166528,4
2,128360,5
2,139385,6
2,152081,7
2,122922,8
2,122920,9
2,122912,10
2,122918,11
2,176371,12
2,122906,13
2,179819,14
2,143355,15
2,174055,16
2,168252,17
2,168250,18
2,152077,19
2,122916,20
2,166643,21
2,177593,22
2,122926,23
2,140174,24
2,136020,25
2,134853,26
2,177765,27
2,177615,28
2,171763,29
2,158238,30
2,139644,31
2,160438,32
2,122924,33
2,138036,34
2,140110,35
2,166461,36
2,135536,37
2,135133,38
2,135143,39
2,140956,40
2,135569,41
2,136864,42
2,187541,43
2,122900,44
2,166635,45
2,162606,46
2,180031,47
2,161582,48
2,187595,49
2,157296,50
2,115149,51
2,162414,52
2,122882,53
2,179401,54
2,187593,55
2,111781,56
2,163134,57
2,115713,58
2,136562,59
2,137857,60
2,119145,61
2,168248,62
2,106696,63
2,165549,64
2,175303,65
2,162376,66
2,140267,67
2,178061,68
2,165551,69
2,166534,70
