"user_id","item_id","rank"
0,122918,1
0,166528,2
0,122906,3
0,122904,4
0,122912,5
0,164179,6
0,122886,7
0,168252,8
0,177593,9
0,174055,10
0,122924,11
0,135143,12
0,139385,13
0,122898,14
0,140956,15
0,135536,16
0,128360,17
0,175303,18
0,169984,19
0,115122,20
0,137857,21
0,140174,22
0,166461,23
0,134853,24
0,168248,25
0,177765,26
0,135133,27
0,150548,28
0,164909,29
0,182715,30
0,168492,31
0,152077,32
0,187593,33
0,171763,34
0,166643,35
0,161582,36
0,187595,37
0,111781,38
0,182823,39
0,168326,40
0,119145,41
0,162578,42
0,168612,43
0,180297,44
0,159093,45
0,158238,46
0,117529,47
0,167746,48
0,135436,49
0,157296,50
0,122896,51
0,138036,52
0,185029,53
0,122890,54
0,165549,55
0,162606,56
0,159858,57
0,5816,58
0,168254,59
0,173941,60
0,179817,61
0,69844,62
0,166534,63
0,165551,64
0,158966,65
0,168366,66
0,173291,67
0,163134,68
0,149334,69
0,88125,70
0,181315,71
0,106002,72
0,174909,73
0,135567,74
0,183897,75
0,161634,76
0,106696,77
0,81834,78
0,179401,79
0,170705,80
0,150856,81
0,177763,82
0,166635,83
0,115149,84
0,187541,85
0,159415,86
0,112852,87
0,193944,88
0,160563,89
0,152970,90
0,164821,91
0,176419,92
0,164175,93
0,111759,94
0,140715,95
0,167570,96
0,8368,97
0,106920,98
0,130576,99
0,192389,100
1,168248,1
1,122904,2
1,122922,3
1,135536,4
1,176371,5
1,180031,6
1,122886,7
1,135143,8
1,162600,9
1,122916,10
1,173291,11
1,122912,12
1,168254,13
1,122926,14
1,179401,15
1,122882,16
1,122906,17
1,168252,18
1,166534,19
1,122920,20
1,152077,21
1,135567,22
1,115149,23
1,161582,24
1,143385,25
1,174055,26
1,163645,27
1,148626,28
1,122924,29
1,182823,30
1,179819,31
1,171763,32
1,164909,33
1,158238,34
1,142488,35
1,135569,36
1,176751,37
1,111781,38
1,149334,39
1,122898,40
1,140174,41
1,168250,42
1,152081,43
1,107406,44
1,122896,45
1,120466,46
1,165347,47
1,170875,48
1,170827,49
1,136864,50
1,173145,51
1,164175,52
1,134853,53
1,175197,54
1,161131,55
1,162414,56
1,168344,57
1,177763,58
1,189333,59
1,187541,60
1,162376,61
1,167746,62
1,159093,63
1,187595,64
1,136020,65
1,106782,66
1,166946,67
1,164821,68
1,166918,69
1,158872,70
1,106920,71
1,138036,72
1,115122,73
1,166461,74
1,115713,75
1,175303,76
1,192389,77
1,185029,78
1,166643,79
1,168366,80
1,170705,81
1,169982,82
1,183611,83
1,183421,84
1,163134,85
1,188301,86
1,167370,87
1,177593,88
1,187031,89
1,137857,90
1,159817,91
1,160271,92
1,135436,93
1,111759,94
1,157296,95
1,116797,96
1,152079,97
1,140267,98
1,135133,99
1,160954,100
2,162414,1
2,140174,2
2,152970,3
2,165549,4
2,148626,5
2,140110,6
2,127108,7
2,168250,8
2,139385,9
2,139644,10
2,145418,11
2,166643,12
2,146656,13
2,173941,14
2,166946,15
2,179119,16
2,134130,17
2,161582,18
2,158783,19
2,127202,20
2,164821,21
2,162376,22
2,166568,23
2,160980,24
2,160718,25
2,179817,26
2,141749,27
2,155659,28
2,155288,29
2,139855,30
2,166486,31
2,48877,32
2,183421,33
2,152081,34
2,170705,35
2,122886,36
2,106330,37
2,148956,38
2,171763,39
2,191999,40
2,177593,41
2,128360,42
2,166461,43
2,54272,44
2,94266,45
2,177615,46
2,2395,47
2,188679,48
2,608,49
2,142492,50
2,134393,51
2,158238,52
2,168418,53
2,178061,54
2,150856,55
2,165551,56
2,160438,57
2,174909,58
2,178827,59
2,163645,60
2,170697,61
2,136020,62
2,162578,63
2,44022,64
2,86377,65
2,180045,66
2,2539,67
2,156371,68
2,173369,69
2,136562,70
2,4886,71
2,188797,72
2,6659,73
2,34162,74
2,8360,75
2,192803,76
2,46965,77
2,45431,78
2,53993,79
2,8961,80
2,5218,81
2,162590,82
2,61160,83
2,8665,84
2,174053,85
2,1754,86
2,136018,87
2,35836,88
2,157699,89
2,176423,90
2,193944,91
2,134853,92
2,8861,93
2,54004,94
2,8984,95
2,115713,96
2,6863,97
2,103372,98
2,5942,99
2,5803,100
3,122904,1
3,139644,2
3,122920,3
3,161582,4
3,122926,5
3,122912,6
3,166534,7
3,122886,8
3,164179,9
3,122916,10
3,160980,11
3,122918,12
3,168250,13
3,168248,14
3,140956,15
3,174055,16
3,128360,17
3,143859,18
3,166528,19
3,162414,20
3,164909,21
3,177765,22
3,146656,23
3,177615,24
3,176371,25
3,140174,26
3,136864,27
3,179819,28
3,135569,29
3,135536,30
3,122924,31
3,165551,32
3,166635,33
3,116797,34
3,168326,35
3,136020,36
3,166461,37
3,173941,38
3,180031,39
3,185029,40
3,152077,41
3,115149,42
3,140110,43
3,179817,44
3,152970,45
3,136562,46
3,188301,47
3,170705,48
3,119145,49
3,149334,50
3,111781,51
3,168492,52
3,106920,53
3,187595,54
3,162376,55
3,161131,56
3,161922,57
3,187541,58
3,177651,59
3,179401,60
3,173145,61
3,175303,62
3,166946,63
3,166486,64
3,164821,65
3,122892,66
3,173291,67
3,127108,68
3,168612,69
3,138036,70
3,135143,71
3,162350,72
3,176751,73
3,183897,74
3,183421,75
3,160438,76
3,94864,77
3,175569,78
3,168266,79
3,135133,80
3,152083,81
3,168330,82
3,175661,83
3,167746,84
3,180297,85
3,159817,86
3,165347,87
3,117529,88
3,176101,89
3,135567,90
3,158783,91
3,184987,92
3,150548,93
3,166024,94
3,158872,95
3,168254,96
3,192389,97
3,187031,98
3,140928,99
3,169984,100
4,7013,1
4,3441,2
4,928,3
4,2072,4
4,113252,5
4,5980,6
4,6460,7
4,2066,8
4,6254,9
4,565,10
4,160571,11
4,177765,12
4,5712,13
4,2133,14
4,108977,15
4,1603,16
4,38095,17
4,56715,18
4,1611,19
4,2080,20
4,168366,21
4,1340,22
4,7713,23
4,130970,24
4,1269,25
4,135436,26
4,27772,27
4,162578,28
4,130576,29
4,5528,30
4,3546,31
4,866,32
4,6879,33
4,1256,34
4,1194,35
4,155828,36
4,96815,37
4,2580,38
4,5693,39
4,199,40
4,5147,41
4,3646,42
4,141866,43
4,187541,44
4,5867,45
4,58301,46
4,2641,47
4,2203,48
4,60937,49
4,8199,50
4,1459,51
4,1950,52
4,73808,53
4,144606,54
4,82041,55
4,106785,56
4,48780,57
4,112,58
4,178667,59
4,616,60
4,906,61
4,3639,62
4,79242,63
4,2648,64
4,1975,65
4,133832,66
4,143355,67
4,62511,68
4,176567,69
4,103688,70
4,40732,71
4,1199,72
4,1754,73
4,8807,74
4,136016,75
4,2455,76
4,146028,77
4,1285,78
4,841,79
4,7164,80
4,139655,81
4,165141,82
4,113715,83
4,2117,84
4,2970,85
4,7802,86
4,4881,87
4,4410,88
4,3788,89
4,158872,90
4,136447,91
4,899,92
4,4533,93
4,3683,94
4,2863,95
4,913,96
4,4754,97
4,31685,98
4,79057,99
4,2161,100
5,142488,1
5,134130,2
5,122920,3
5,164179,4
5,168252,5
5,139385,6
5,176371,7
5,122922,8
5,134853,9
5,143385,10
