"user_id","item_id","rank"
0,122918,1
0,122912,2
0,171763,3
0,168252,4
0,122924,5
0,164909,6
0,174055,7
0,152077,8
0,128360,9
0,185029,10
0,177593,11
0,158238,12
0,135143,13
0,122886,14
0,177765,15
0,140174,16
0,182715,17
0,135536,18
0,139385,19
0,187541,20
0,187593,21
0,166461,22
0,161582,23
0,140956,24
0,187595,25
0,158966,26
0,166643,27
0,168248,28
0,149334,29
0,162606,30
0,166635,31
0,165551,32
0,173941,33
0,165549,34
0,163645,35
0,168254,36
0,174909,37
0,137857,38
0,157296,39
0,175303,40
0,168326,41
0,127108,42
0,115122,43
0,179817,44
0,166534,45
0,158872,46
0,122898,47
0,160980,48
0,175569,49
0,156387,50
0,168366,51
0,168492,52
0,179401,53
0,169984,54
0,189333,55
0,180497,56
0,180297,57
0,162578,58
0,135133,59
0,168612,60
0,183611,61
0,152970,62
0,134853,63
0,187031,64
0,177237,65
0,136562,66
0,162350,67
0,158783,68
0,166946,69
0,133645,70
0,189363,71
0,167746,72
0,183897,73
0,138036,74
0,169864,75
0,160271,76
0,122890,77
0,115149,78
0,130576,79
0,161634,80
0,161580,81
0,136016,82
0,184399,83
0,161922,84
0,164821,85
0,139855,86
0,135436,87
0,166705,88
0,173291,89
0,111781,90
0,145418,91
0,122882,92
0,188301,93
0,185473,94
0,119145,95
0,180045,96
0,179119,97
0,152083,98
0,187717,99
0,155659,100
1,122922,1
1,179819,2
1,168252,3
1,122886,4
1,148626,5
1,122904,6
1,135536,7
1,168248,8
1,122916,9
1,122920,10
1,174055,11
1,122924,12
1,122912,13
1,135569,14
1,171763,15
1,135143,16
1,136864,17
1,168250,18
1,152081,19
1,122926,20
1,152077,21
1,185029,22
1,122906,23
1,135133,24
1,158238,25
1,177593,26
1,122898,27
1,164909,28
1,163645,29
1,142488,30
1,135567,31
1,173291,32
1,180031,33
1,136020,34
1,187595,35
1,162376,36
1,161582,37
1,140174,38
1,149334,39
1,166643,40
1,111781,41
1,173145,42
1,161131,43
1,134853,44
1,175569,45
1,158966,46
1,168254,47
1,166461,48
1,177765,49
1,166534,50
1,177615,51
1,162414,52
1,167746,53
1,160980,54
1,179401,55
1,162600,56
1,175303,57
1,165347,58
1,159093,59
1,179817,60
1,168266,61
1,150548,62
1,166946,63
1,176751,64
1,120466,65
1,160080,66
1,157699,67
1,143385,68
1,165101,69
1,180497,70
1,188301,71
1,122896,72
1,185585,73
1,159817,74
1,182823,75
1,174909,76
1,115149,77
1,138036,78
1,189333,79
1,192389,80
1,183897,81
1,122890,82
1,183421,83
1,116823,84
1,119145,85
1,138210,86
1,122882,87
1,164981,88
1,161127,89
1,160271,90
1,152970,91
1,168344,92
1,183611,93
1,187541,94
1,103228,95
1,122892,96
1,189363,97
1,164821,98
1,146656,99
1,165551,100
2,122904,1
2,168250,2
2,139385,3
2,152081,4
2,139644,5
2,128360,6
2,122886,7
2,176371,8
2,174055,9
2,140174,10
2,166528,11
2,152077,12
2,162414,13
2,122922,14
2,179819,15
2,134130,16
2,158238,17
2,122912,18
2,180031,19
2,168252,20
2,122906,21
2,177765,22
2,122916,23
2,122918,24
2,177593,25
2,161582,26
2,143355,27
2,122920,28
2,163645,29
2,171763,30
2,135143,31
2,165549,32
2,146656,33
2,178061,34
2,166534,35
2,127108,36
2,166461,37
2,166946,38
2,122924,39
2,165551,40
2,177615,41
2,166643,42
2,149334,43
2,160438,44
2,122926,45
2,168366,46
2,157296,47
2,140928,48
2,135569,49
2,185029,50
2,137857,51
2,175569,52
2,187593,53
2,136562,54
2,162606,55
2,187541,56
2,168248,57
2,134853,58
2,183611,59
2,180297,60
2,135536,61
2,182715,62
2,174909,63
2,170697,64
2,166635,65
2,152083,66
2,180045,67
2,161580,68
2,173941,69
2,152970,70
2,162578,71
2,138036,72
2,175303,73
2,179817,74
2,174053,75
2,157699,76
2,140956,77
2,136864,78
2,189363,79
2,177651,80
2,136020,81
2,173145,82
2,168254,83
2,158783,84
2,187595,85
2,141749,86
2,140110,87
2,177237,88
2,140715,89
2,167746,90
2,135133,91
2,116797,92
2,192385,93
2,168492,94
2,166024,95
2,192803,96
2,145418,97
2,160080,98
2,181315,99
2,166486,100
3,122904,1
3,164179,2
3,166528,3
3,168250,4
3,176371,5
3,122920,6
3,139644,7
3,128360,8
3,149334,9
3,122916,10
3,161582,11
