"user_id","item_id","rank"
0,100556,1
0,4902,2
0,4084,3
0,82852,4
0,481,5
0,5294,6
0,3089,7
0,103335,8
0,1279,9
0,55721,10
0,38095,11
0,136602,12
0,152591,13
0,172547,14
0,109850,15
0,106330,16
0,2092,17
0,170,18
0,1020,19
0,2724,20
0,6166,21
0,5420,22
0,57532,23
0,158956,24
0,67408,25
0,97225,26
0,112290,27
0,750,28
0,1197,29
0,56145,30
0,63853,31
0,3095,32
0,86892,33
0,8808,34
0,3510,35
0,179749,36
0,27790,37
0,2203,38
0,120807,39
0,90357,40
0,4002,41
0,155743,42
0,164909,43
0,122922,44
0,185979,45
0,78836,46
0,1918,47
0,105213,48
0,183635,49
0,122912,50
0,5313,51
0,79796,52
0,93287,53
0,51412,54
0,109578,55
0,8491,56
0,75805,57
0,69481,58
0,180265,59
0,4310,60
0,905,61
0,87483,62
0,113862,63
0,2890,64
0,91890,65
0,84772,66
0,106841,67
0,101025,68
0,1269,69
0,99728,70
0,189885,71
0,1084,72
0,3250,73
0,39427,74
0,1302,75
0,72129,76
0,186863,77
0,7,78
0,193944,79
0,7347,80
0,142372,81
0,2392,82
0,3159,83
0,6552,84
0,3489,85
0,176355,86
0,189363,87
0,2731,88
0,68952,89
0,1729,90
0,132961,91
0,6440,92
0,42723,93
0,26974,94
0,164981,95
0,175585,96
0,69122,97
0,34150,98
0,748,99
0,6016,100
1,118246,1
1,81819,2
1,141432,3
1,2067,4
1,55274,5
1,160112,6
1,1104,7
1,64575,8
1,98604,9
1,183837,10
1,179285,11
1,75805,12
1,2405,13
1,139747,14
1,162726,15
1,5410,16
1,2311,17
1,455,18
1,171315,19
1,184987,20
1,3248,21
1,26578,22
1,4422,23
1,1029,24
1,1260,25
1,108188,26
1,168278,27
1,151695,28
1,139655,29
1,163971,30
1,6975,31
1,38886,32
1,1939,33
1,189241,34
1,586,35
1,2826,36
1,7361,37
1,170635,38
1,169166,39
1,30816,40
1,177237,41
1,139120,42
1,1244,43
1,183915,44
1,95375,45
1,2927,46
1,160848,47
1,131658,48
1,4678,49
1,140359,50
1,108983,51
1,6565,52
1,108709,53
1,34437,54
