"user_id","item_id","rank"
0,147378,1
0,60161,2
0,66297,3
0,108540,4
0,110873,5
0,98124,6
0,2092,7
0,79274,8
0,1064,9
0,94466,10
0,39715,11
0,150548,12
0,95377,13
0,103659,14
0,112515,15
0,107997,16
0,32456,17
0,79008,18
0,85736,19
0,112006,20
0,104069,21
0,86504,22
0,150856,23
0,90603,24
0,32554,25
0,172591,26
0,74324,27
0,56251,28
0,100553,29
0,110669,30
0,92535,31
0,108709,32
0,26743,33
0,93790,34
0,108192,35
0,147376,36
0,107978,37
0,88345,38
0,60365,39
0,147384,40
0,26849,41
0,95313,42
0,7502,43
0,58404,44
0,103596,45
0,71899,46
0,113715,47
0,185135,48
0,182913,49
0,62956,50
0,110445,51
0,36708,52
0,103235,53
0,106642,54
0,152173,55
0,147380,56
0,107627,57
0,26693,58
0,147382,59
0,26999,60
0,27611,61
0,99813,62
0,150596,63
0,114707,64
0,40697,65
0,147374,66
0,108979,67
0,72308,68
0,42191,69
0,99296,70
0,91233,71
0,77658,72
0,191999,73
0,173943,74
0,147372,75
0,140359,76
0,117192,77
0,122896,78
0,138212,79
0,184399,80
0,183909,81
0,135426,82
0,143387,83
0,156605,84
0,171495,85
0,179137,86
0,122888,87
0,176601,88
0,126106,89
0,151693,90
0,167570,91
0,168806,92
0,132549,93
0,147750,94
0,142456,95
0,141866,96
0,169252,97
0,55442,98
0,117438,99
0,85312,100
1,2808,1
1,3698,2
1,85131,3
1,2478,4
1,1373,5
1,168252,6
1,60040,7
1,171207,8
1,3593,9
1,111743,10
1,111360,11
1,589,12
1,1676,13
1,3671,14
1,37386,15
1,2641,16
1,148652,17
1,471,18
1,171881,19
1,3617,20
1,126548,21
1,8641,22
1,174909,23
1,77455,24
1,140110,25
1,151455,26
1,107348,27
1,148888,28
1,173205,29
1,2770,30
1,112623,31
1,152083,32
1,135861,33
1,3039,34
1,6188,35
1,161922,36
1,167564,37
1,111443,38
1,58156,39
1,82173,40
1,2918,41
1,93287,42
1,127218,43
1,4623,44
1,6535,45
1,4816,46
1,86833,47
1,48385,48
1,177615,49
1,2060,50
1,167018,51
1,115231,52
1,177231,53
1,5572,54
1,171253,55
1,59126,56
1,156371,57
1,111113,58
1,6807,59
1,150604,60
1,168278,61
1,188797,62
1,151317,63
1,69,64
1,2423,65
1,190089,66
1,2599,67
1,60756,68
1,1394,69
1,161580,70
1,161131,71
1,179119,72
1,1297,73
1,77795,74
1,187067,75
1,192283,76
1,64969,77
1,175655,78
1,170411,79
1,103048,80
1,183197,81
1,129514,82
1,4002,83
1,2792,84
1,69069,85
1,127130,86
1,223,87
1,155743,88
1,4499,89
1,118888,90
1,148667,91
1,2539,92
1,185997,93
1,177237,94
1,4558,95
1,1202,96
1,64032,97
1,136469,98
1,3552,99
1,37384,100
2,47999,1
2,53894,2
2,48322,3
2,77455,4
2,142084,5
2,151687,6
2,531,7
2,34,8
2,160656,9
2,168608,10
2,30812,11
2,103624,12
2,162414,13
2,166643,14
2,3089,15
2,180095,16
2,106100,17
2,145418,18
2,3969,19
2,180045,20
2,90531,21
2,55814,22
2,72720,23
2,3967,24
2,2420,25
2,166705,26
2,101895,27
2,1283,28
2,3736,29
2,114342,30
2,87304,31
2,104944,32
2,62644,33
2,56782,34
2,177651,35
2,158972,36
2,170697,37
2,5632,38
2,3424,39
2,177243,40
2,72395,41
2,111235,42
2,169220,43
2,140174,44
2,128604,45
2,166149,46
2,7318,47
2,55872,48
2,180985,49
2,121169,50
2,4007,51
2,89118,52
2,3252,53
2,3095,54
2,5147,55
2,165551,56
2,6985,57
2,165549,58
2,116161,59
2,116411,60
2,145839,61
2,127196,62
2,118896,63
2,163959,64
2,162598,65
2,142492,66
2,97923,67
2,166788,68
2,106766,69
2,169692,70
2,171007,71
2,173197,72
2,1266,73
2,80463,74
2,127114,75
2,172009,76
2,173369,77
2,162592,78
2,926,79
2,118900,80
2,104337,81
2,162726,82
2,178401,83
2,139120,84
2,178061,85
2,30707,86
2,159191,87
2,88810,88
2,187501,89
2,136562,90
2,1246,91
2,165337,92
2,183837,93
2,159451,94
2,141749,95
2,128606,96
2,146656,97
2,89774,98
2,77307,99
2,49961,100
3,49961,1
3,62644,2
3,3897,3
3,127202,4
3,5632,5
3,173369,6
3,127196,7
3,145839,8
3,162414,9
3,88810,10
3,128606,11
3,5147,12
3,118900,13
3,55814,14
3,72720,15
3,156387,16
3,118896,17
3,162726,18
3,163959,19
3,97923,20
3,3949,21
3,162598,22
3,104944,23
3,140174,24
3,160980,25
3,103624,26
3,7318,27
3,170697,28
3,177651,29
3,178401,30
3,3089,31
3,116161,32
3,183837,33
3,72395,34
3,2420,35
3,3095,36
3,3736,37
3,77307,38
3,146656,39
3,139120,40
3,3424,41
3,166486,42
3,168286,43
3,141749,44
3,166788,45
3,172813,46
3,165551,47
3,106766,48
3,180985,49
3,177243,50
3,173197,51
3,180095,52
3,164899,53
3,104337,54
3,80463,55
3,128604,56
3,1955,57
3,89774,58
3,166705,59
3,165337,60
3,1246,61
3,121169,62
3,926,63
3,87304,64
3,4007,65
3,172009,66
3,142492,67
3,3967,68
3,127114,69
3,169220,70
3,3252,71
3,1172,72
3,187501,73
3,162592,74
3,136562,75
3,166149,76
3,6985,77
3,143271,78
3,166946,79
3,185987,80
3,5009,81
3,186953,82
3,524,83
3,30707,84
3,159451,85
3,171007,86
3,159191,87
3,169692,88
3,3916,89
3,164949,90
3,151933,91
3,162596,92
3,26578,93
3,7285,94
3,1962,95
3,141924,96
3,1954,97
3,1207,98
3,169760,99
3,1185,100
4,27317,1
4,74228,2
4,176419,3
4,177689,4
4,4720,5
4,167640,6
4,4754,7
4,593,8
4,142074,9
4,63436,10
4,55577,11
4,103075,12
4,714,13
4,139052,14
4,1625,15
4,45447,16
4,6920,17
4,43936,18
4,91978,19
4,155832,20
4,555,21
4,113252,22
4,104879,23
4,74545,24
4,156706,25
4,350,26
4,8783,27
4,84601,28
4,146688,29
4,127136,30
4,176751,31
4,141688,32
4,4128,33
4,1645,34
4,101088,35
4,2605,36
4,7371,37
4,170153,38
4,176603,39
4,101741,40
4,8950,41
4,832,42
4,2505,43
4,4963,44
4,3505,45
4,36276,46
4,82667,47
4,6538,48
4,3176,49
4,49932,50
4,799,51
4,2511,52
4,95761,53
4,3386,54
4,2867,55
4,8207,56
4,96857,57
4,53322,58
4,130956,59
4,165087,60
4,115629,61
4,51086,62
4,54910,63
4,71500,64
4,1321,65
4,3896,66
4,5475,67
4,2076,68
4,72731,69
4,90866,70
4,47,71
4,108729,72
4,27773,73
4,7347,74
4,78088,75
4,4226,76
4,5712,77
4,114007,78
4,78349,79
4,904,80
4,4932,81
4,7616,82
4,1459,83
4,128592,84
4,103017,85
4,165101,86
