"user_id","item_id","rank"
0,122918,1
0,122886,2
0,128360,3
0,122912,4
0,168252,5
0,164909,6
0,174055,7
0,177593,8
0,122924,9
0,152077,10
0,139385,11
0,158238,12
0,166643,13
0,135536,14
0,187593,15
0,171763,16
0,182715,17
0,135143,18
0,150548,19
0,161582,20
0,166635,21
0,177765,22
0,166461,23
0,115149,24
0,140956,25
0,135133,26
0,134853,27
0,158966,28
0,157296,29
0,140174,30
0,138036,31
0,165549,32
0,187595,33
0,168612,34
0,137857,35
0,174909,36
0,169984,37
0,168248,38
0,119145,39
0,170705,40
0,122898,41
0,167746,42
0,185029,43
0,183897,44
0,115122,45
0,162578,46
0,166534,47
0,175303,48
0,140715,49
0,117529,50
0,111781,51
0,149334,52
0,122890,53
0,168366,54
0,168326,55
0,162606,56
0,135436,57
0,152970,58
0,173941,59
0,163645,60
0,180297,61
0,112852,62
0,182823,63
0,173291,64
0,160980,65
0,187541,66
0,168254,67
0,159093,68
0,127108,69
0,134368,70
0,112552,71
0,180497,72
0,122896,73
0,176101,74
0,122882,75
0,135567,76
0,150856,77
0,118696,78
0,158872,79
0,161922,80
0,169864,81
0,179817,82
0,158783,83
0,166946,84
0,136562,85
0,175569,86
0,133645,87
0,177763,88
0,110102,89
0,106072,90
0,188301,91
0,106920,92
0,179401,93
0,139855,94
0,128838,95
0,179119,96
0,156387,97
0,168492,98
0,94466,99
0,140110,100
1,122922,1
1,168248,2
1,168252,3
1,122912,4
1,122920,5
1,122904,6
1,135536,7
1,168250,8
1,135569,9
1,136864,10
1,148626,11
1,122924,12
1,179819,13
1,168254,14
1,171763,15
1,158238,16
1,152077,17
1,122886,18
1,122916,19
1,180031,20
1,122926,21
1,149334,22
1,143385,23
1,173145,24
1,173291,25
1,135143,26
1,174055,27
1,115149,28
1,177593,29
1,122898,30
1,175303,31
1,142488,32
1,122906,33
1,136020,34
1,152081,35
1,185029,36
1,163645,37
1,166534,38
1,175197,39
1,135133,40
1,135567,41
1,170827,42
1,115122,43
1,122896,44
1,111781,45
1,122882,46
1,162376,47
1,138036,48
1,182823,49
1,162600,50
1,134853,51
1,189333,52
1,158966,53
1,140267,54
1,187595,55
1,165347,56
1,122890,57
1,192389,58
1,115713,59
1,159093,60
1,120466,61
1,161582,62
1,140174,63
1,162578,64
1,159415,65
1,174053,66
1,183611,67
1,177615,68
1,164821,69
1,122892,70
1,188301,71
1,174909,72
1,106920,73
1,166643,74
1,541,75
1,162414,76
1,177765,77
1,146656,78
1,176751,79
1,106782,80
1,179401,81
1,160980,82
1,164175,83
1,168344,84
1,163134,85
1,159817,86
1,175569,87
1,168266,88
1,170705,89
1,166461,90
1,189203,91
1,119145,92
1,150548,93
1,152970,94
1,167370,95
1,122902,96
1,176419,97
1,161131,98
1,68237,99
1,183421,100
2,161582,1
2,140174,2
2,165549,3
2,127108,4
2,136562,5
2,165551,6
2,166946,7
2,162414,8
2,166643,9
2,152970,10
2,178061,11
2,128360,12
2,139644,13
2,139385,14
2,140110,15
2,140928,16
2,177615,17
2,157699,18
2,149334,19
2,180031,20
2,158238,21
2,146656,22
2,170697,23
2,168250,24
2,179817,25
2,180045,26
2,174055,27
2,155659,28
2,171763,29
2,145418,30
2,122886,31
2,166486,32
2,152077,33
2,177593,34
2,133645,35
2,139855,36
2,173941,37
2,170705,38
2,122904,39
2,177651,40
2,163645,41
2,152083,42
2,141749,43
2,140715,44
2,166528,45
2,162598,46
2,152081,47
2,182819,48
2,158783,49
2,179119,50
2,130576,51
2,143476,52
2,155288,53
2,134130,54
2,138036,55
2,180297,56
2,135133,57
2,159415,58
2,156371,59
2,141890,60
2,166635,61
2,150856,62
2,159717,63
2,160567,64
2,192803,65
2,166568,66
2,166024,67
2,165103,68
2,155874,69
2,115713,70
